date,content,hashtags,like_count,rt_count,followers_count,isVerified,language,coordinates,place,source,cleaned_content,Class
2023-02-21 02:11:40+00:00,Another #Earthquake in #Turkey #Seriya  #YeterArtık Enough now   #turkeyearthquake2023 https://t.co/itXoOGeibC,"['Earthquake', 'Turkey', 'Seriya', 'YeterArtık', 'turkeyearthquake2023']",0,0,5360,False,en,,,Twitter for Android,anoth earthquak turkey seriya yeterartk enough turkeyearthquak,Uncategorized
2023-02-21 02:11:20+00:00,Can't imagine those who still haven't recovered from the previous tragedy &amp; lost a lot but now having to face another disaster. #Turkey 🇹🇷 just got hit by another 6.4 magnitude earthquake. May Allah have mercy on us. Ya Allah reham🙏🏻 #earthquake #turkeyearthquake2023 https://t.co/mrLnrAHaTT,"['Turkey', 'earthquake', 'turkeyearthquake2023']",1,0,10,False,en,,,Twitter for Android,cant imagin still havent recov previou tragedi amp lost lot face anoth disast turkey got hit anoth magnitud earthquak may allah merci us ya allah reham earthquak turkeyearthquak,Survivor stories
2023-02-21 02:08:45+00:00,But they need your help. The need is growing and there’s no time to waste. Please give generously- https://t.co/sNs6PGFz6P  #Baitulmaal #Compassion #Hope #türkiye #Turkey #Syria #Earthquake #Earthquakes #Turk #Syrian #Prayersup #PrayersforTurkey #PrayersforSyria #hatay,"['Baitulmaal', 'Compassion', 'Hope', 'türkiye', 'Turkey', 'Syria', 'Earthquake', 'Earthquakes', 'Turk', 'Syrian', 'Prayersup', 'PrayersforTurkey', 'PrayersforSyria', 'hatay']",1,0,1542,False,en,,,Twitter for iPhone,need help need grow there time wast pleas give gener baitulma compass hope trkiy turkey syria earthquak earthquak turk syrian prayersup prayersforturkey prayersforsyria hatay,Help
2023-02-21 02:05:42+00:00,So I see the term #Yeter is #trending as if #YeterArtik .... Yeter means Enough in #Turkish and Yeter Artik means Enough Already... there was another #earthquake near #Hatay (#Antioch) today.... #Turkey #Turkiye #Syria #deprem,"['Yeter', 'trending', 'YeterArtik', 'Turkish', 'earthquake', 'Hatay', 'Antioch', 'Turkey', 'Turkiye', 'Syria', 'deprem']",0,0,1021,False,en,,,Twitter Web App,see term yeter trend yeterartik yeter mean enough turkish yeter artik mean enough alreadi anoth earthquak near hatay antioch today turkey turkiy syria deprem,Survivor stories
2023-02-21 02:05:31+00:00,"This is what when you have faith in your God.  A woman in #Hatay continues her prayer during the earthquake this evening #turkeyearthquake2023   A 6.3 earthquake hit the #Turkey-#Syria border, two weeks after the devastating #earthquake. #deprem https://t.co/JMX20Js6Fh","['Hatay', 'turkeyearthquake2023', 'Turkey', 'Syria', 'earthquake', 'deprem']",15,2,5697,True,en,,,Twitter Web App,faith god woman hatay continu prayer earthquak even turkeyearthquak earthquak hit turkeysyria border two week devast earthquak deprem,Prayer and condolences
2023-02-21 02:04:18+00:00,🔔#Earthquake (#deprem) M3.3 occurred 5 km SW of #Antioch (#Turkey) 11 min ago (local time 04:53:42). More info at: 📱https://t.co/LBaVNedgF9 🌐https://t.co/YnZrEE57Bu 🖥https://t.co/dib5iftmQ4 https://t.co/Q4Qc8qJlqn,"['Earthquake', 'deprem', 'Antioch', 'Turkey']",6,0,289323,True,en,"Coordinates(longitude=36.11, latitude=36.19)","Place(fullName='Hatay Merkez, Hatay', name='Hatay Merkez', type='admin', country='Turkey', countryCode='TR')",EMSC Felt earthquakes,earthquak deprem occur km sw antioch turkey min ago local time info,Uncategorized
2023-02-21 02:04:04+00:00,"3 dead, more than 200 hurt as new quake hits Turkey, Syria #Earthquake #Syria #Turkey https://t.co/t6cL1Am0L6","['Earthquake', 'Syria', 'Turkey']",1,1,1037,False,en,,,Business Upturn,dead hurt new quak hit turkey syria earthquak syria turkey,Casualty reports
2023-02-21 02:03:27+00:00,#Earthquake (#deprem) M3.3 strikes 6 km NW of #Antioch (#Turkey) 10 min ago. More info: https://t.co/aJVnEkY9ZJ,"['Earthquake', 'deprem', 'Antioch', 'Turkey']",1,1,46223,False,en,,,emsc-csem,earthquak deprem strike km nw antioch turkey min ago info,Uncategorized
2023-02-21 02:03:15+00:00,Can't imagine those who still haven't recovered from the previous tragedy &amp; lost a lot but now having to face another disaster. #Turkey 🇹🇷 just got hit by another 6.4 magnitude earthquake. May Allah have mercy on us. Ya Allah reham🙏🏻 #earthquake #turkeyearthquake2023,"['Turkey', 'earthquake', 'turkeyearthquake2023']",3,1,9995,False,en,,,Twitter for Android,cant imagin still havent recov previou tragedi amp lost lot face anoth disast turkey got hit anoth magnitud earthquak may allah merci us ya allah reham earthquak turkeyearthquak,Survivor stories
2023-02-21 02:02:50+00:00,Another deadly #earthquake in #Turkey. Lord have mercy!,"['earthquake', 'Turkey']",0,0,26,False,en,,,Twitter for iPhone,anoth deadli earthquak turkey lord merci,Uncategorized
2023-02-21 02:01:16+00:00,"Another 6.4 magnitude earthquake hits #Turkey. The Feb. 6 quake killed nearly 45,000 in both countries — the majority of them were Turkish.  Ya Allah have mercy on us. #Pakistan is always with you through  thick and thin.   #earthquake #turkeyearthquake2023 #TurkeySyriaEarthquake https://t.co/MwjPa0syCV","['Turkey', 'Pakistan', 'earthquake', 'turkeyearthquake2023', 'TurkeySyriaEarthquake']",7,3,2632,False,en,,,Twitter for Android,anoth magnitud earthquak hit turkey feb quak kill nearli countri major turkish ya allah merci us pakistan alway thick thin earthquak turkeyearthquak turkeysyriaearthquak,Uncategorized
2023-02-21 02:00:15+00:00,"3 years ago, Salwa was smiling at bombs raining on her home in Idlib, Syria. Today, 3 years later, she’s smiling, but at earthquakes… I mean, the way this 6 year-old girl’s state of mind has been built is just… Wow.  Video by @HivaNusseibeh  a 🧵 #syria #earthquake #canpoli https://t.co/5suxtsH91V","['syria', 'earthquake', 'canpoli']",4,2,668,False,en,,,Twitter for iPhone,year ago salwa smile bomb rain home idlib syria today year later she smile earthquak mean way yearold girl state mind built wow video syria earthquak canpoli,Weather conditions
2023-02-21 02:00:02+00:00,"Again A 6.3 earthquake hit the #Turkey-#Syria border, two weeks after the devastating #earthquake.  3 killed &amp; witnesses report damage. Turkey has reported over 6,000 aftershocks since the February 6 earthquake killed over 46,000 people. #turkeyearthquake2023 https://t.co/SC8I8JrRbk","['Turkey', 'Syria', 'earthquake', 'turkeyearthquake2023']",6,7,5697,True,en,,,Twitter Web App,earthquak hit turkeysyria border two week devast earthquak kill amp wit report damag turkey report aftershock sinc februari earthquak kill peopl turkeyearthquak,News
2023-02-21 01:59:25+00:00,#Turkey 🇹🇷 just got hit by another 6.4 magnitude earthquake. May Allah have mercy on all of us. Ya Allah reham🙏🏻 #earthquake #turkeyearthquake2023,"['Turkey', 'earthquake', 'turkeyearthquake2023']",1,0,21,False,en,,,Twitter for Android,turkey got hit anoth magnitud earthquak may allah merci us ya allah reham earthquak turkeyearthquak,Uncategorized
2023-02-21 01:58:50+00:00,"New quake hits battered Turkey, Syria; 3 dead, hundreds hurt (from @AP) #Turkey #Earthquake  https://t.co/Ap9KQJnReA","['Turkey', 'Earthquake']",1,0,1482,False,en,,,Twitter for iPhone,new quak hit batter turkey syria dead hundr hurt turkey earthquak,Casualty reports
2023-02-21 01:57:56+00:00,"Experts say recovery will mean not just removing debris and erecting new buildings, but reinforcing or tearing down those that remain but are unsafe, and it could take a decade. #Turkey #Earthquake  https://t.co/Ey4AE7fB3c","['Turkey', 'Earthquake']",2,1,11821,False,en,,,Twitter for iPad,expert say recoveri mean remov debri erect new build reinforc tear remain unsaf could take decad turkey earthquak,Infrastructure damage
2023-02-21 01:57:40+00:00,Three dozen Thais evacuated from Turkey https://t.co/4yIIH1s9dD #Thailand #ThailandNews #WorldNews #COVID #Jokes #Memes #Analysis #Transportation #Airline #JimmyCarter #USA #Russia #Ukraine #JoeBiden #Turkey #Earthquake #EUSanctions #Myanmar #Toyota #Tech #BingChat #Journalism,"['Thailand', 'ThailandNews', 'WorldNews', 'COVID', 'Jokes', 'Memes', 'Analysis', 'Transportation', 'Airline', 'JimmyCarter', 'USA', 'Russia', 'Ukraine', 'JoeBiden', 'Turkey', 'Earthquake', 'EUSanctions', 'Myanmar', 'Toyota', 'Tech', 'BingChat', 'Journalism']",0,0,105,False,en,,,Twitter Web App,three dozen thai evacu turkey thailand thailandnew worldnew covid joke meme analysi transport airlin jimmycart usa russia ukrain joebiden turkey earthquak eusanct myanmar toyota tech bingchat journal,Weather conditions
2023-02-21 01:57:12+00:00,The #Dutch seismologist strikes again with his terrifying predictions: I warned you hours before https://t.co/2F6irticFs  #Hatay #Turkey  #earthquake  #TurkeySyria #turkeyearthquake2023 #earthquake #TurkeySyriaEarthquake2023 #Temblor #Terremoto  #Syria #humanity #Kahramanmaras,"['Dutch', 'Hatay', 'Turkey', 'earthquake', 'TurkeySyria', 'turkeyearthquake2023', 'earthquake', 'TurkeySyriaEarthquake2023', 'Temblor', 'Terremoto', 'Syria', 'humanity', 'Kahramanmaras']",2,1,1,False,en,,,Twitter Web App,dutch seismologist strike terrifi predict warn hour hatay turkey earthquak turkeysyria turkeyearthquak earthquak turkeysyriaearthquak temblor terremoto syria human kahramanmara,News
2023-02-21 01:57:10+00:00,"Residents of the coastal city of Tartous fled their homes, fearing a tsunami. “We don’t have cars, we don’t have fuel and there are no taxis to escape to the countryside,” one resident wrote in a text message. “We don’t know where to go.”#Syria #earthquake https://t.co/E96nT3UXsj","['Syria', 'earthquake']",1,0,20061,True,en,,,Twitter for iPhone,resid coastal citi tartou fled home fear tsunami dont car dont fuel taxi escap countrysid one resid wrote text messag dont know gosyria earthquak,Survivor stories
2023-02-21 01:55:32+00:00,"In #Syria, people were hospitalized because of fear and after being hurt in stampedes as residents fled their buildings for open areas, the state-run news media reported. #earthquake https://t.co/E96nT3UXsj","['Syria', 'earthquake']",2,2,20061,True,en,,,Twitter for iPhone,syria peopl hospit fear hurt stamped resid fled build open area staterun news media report earthquak,Casualty reports
2023-02-21 01:54:35+00:00,#pray for #türkiye and #syria  #earthquake https://t.co/VkwcS2gvqZ,"['pray', 'türkiye', 'syria', 'earthquake']",0,0,286,False,en,,,Twitter for Android,pray trkiy syria earthquak,Uncategorized
2023-02-21 01:54:04+00:00,6.4 magnitude earthquake hits southern Turkey #turkeyearthquake2023 #earthquake #turkey 🇹🇷,"['turkeyearthquake2023', 'earthquake', 'turkey']",0,0,2619,False,en,,,Twitter for iPhone,magnitud earthquak hit southern turkey turkeyearthquak earthquak turkey,Uncategorized
2023-02-21 01:54:03+00:00,Turkey 🇹🇷 just got hit by another 6.4 magnitude earthquake. May Allah have mercy on us 🤲#Turkey #earthquake #turkeyearthquake2023 https://t.co/OHEQesXbej,"['Turkey', 'earthquake', 'turkeyearthquake2023']",2,1,754,False,en,,,Twitter for Android,turkey got hit anoth magnitud earthquak may allah merci us turkey earthquak turkeyearthquak,Uncategorized
2023-02-21 01:53:34+00:00,New 6.3 earthquake strikes #Turkey. Some calling it an aftershock. Check out the earthquake light.  #turkeyearthquake2023 #earthquake  https://t.co/LQWxFVJQyh,"['Turkey', 'turkeyearthquake2023', 'earthquake']",0,1,18,False,en,,,Twitter Web App,new earthquak strike turkey call aftershock check earthquak light turkeyearthquak earthquak,News
2023-02-21 01:51:58+00:00,The #Dutch seismologist strikes again with his terrifying predictions: I warned you hours before https://t.co/X5TMDEdyxH  #Hatay #Turkey  #earthquake  #TurkeySyria #ArtificialIntelligence #AI #ML #DataScience #DataScientists #innovation #CodeNewbies #Tech #deeplearning,"['Dutch', 'Hatay', 'Turkey', 'earthquake', 'TurkeySyria', 'ArtificialIntelligence', 'AI', 'ML', 'DataScience', 'DataScientists', 'innovation', 'CodeNewbies', 'Tech', 'deeplearning']",0,0,62,False,en,,,Twitter Web App,dutch seismologist strike terrifi predict warn hour hatay turkey earthquak turkeysyria artificialintellig ai ml datasci datascientist innov codenewbi tech deeplearn,News
2023-02-21 01:51:53+00:00,#Earthquake (#deprem) M2.6 strikes 26 km SE of #Kahramanmaraş (#Turkey) 2 min ago. More info: https://t.co/pQGaGONmPM,"['Earthquake', 'deprem', 'Kahramanmaraş', 'Turkey']",0,0,46223,False,en,,,emsc-csem,earthquak deprem strike km se kahramanmara turkey min ago info,Uncategorized
2023-02-21 01:50:54+00:00,"Can't sleep.  Am really sad about it.  I think it's so unfair that there is so much suffering there right now.  What can I do?  That is the question I keep asking.  but All I van do is watch, donate and hope.  Feel guilty about it 😢 #turkey #syria #earthquake #","['turkey', 'syria', 'earthquake']",1,0,836,False,en,,,Twitter for iPhone,cant sleep realli sad think unfair much suffer right question keep ask van watch donat hope feel guilti turkey syria earthquak,Help
2023-02-21 01:50:14+00:00,"Two weeks after a deadly #earthquake struck #Syria, only a trickle of UN aid has entered the rebel-held northwest of the war-ravaged country, with the slow pace sparking outrage and anger.  https://t.co/Hx0I4EQLZd","['earthquake', 'Syria']",1,0,167078,True,en,,,TweetDeck,two week deadli earthquak struck syria trickl un aid enter rebelheld northwest warravag countri slow pace spark outrag anger,Help
2023-02-21 01:49:06+00:00,Türkiye's already fragile economy faces huge costs from earthquakes  #economy #Turkiye #Turkey #earthquake #Syria #aftershock #터키 #튀르키예 #시리아 #지진 #경제 #Arirang_News #아리랑뉴스 https://t.co/eIHG9UoIdC,"['economy', 'Turkiye', 'Turkey', 'earthquake', 'Syria', 'aftershock', '터키', '튀르키예', '시리아', '지진', '경제', 'Arirang_News', '아리랑뉴스']",3,0,14794,True,en,,,Twitter Media Studio,trkiy alreadi fragil economi face huge cost earthquak economi turkiy turkey earthquak syria aftershock arirangnew,News
2023-02-21 01:49:01+00:00,Praying for 🇹🇷Turkey…  #earthquake #turkey #Turkey_earthquake https://t.co/RfeSaVz6ow,"['earthquake', 'turkey', 'Turkey_earthquake']",9,5,9260,False,en,,,Twitter for iPhone,pray turkey earthquak turkey turkeyearthquak,Uncategorized
2023-02-21 01:47:42+00:00,"Turkey, Syria Earthquake update: 3 dead, more than 200 injured in fresh spell of tremors; rescue operation on  #Turkey #Syria #Earthquake  Read- https://t.co/WNBkDhqRDp","['Turkey', 'Syria', 'Earthquake']",5,1,2242116,True,en,,,TweetDeck,turkey syria earthquak updat dead injur fresh spell tremor rescu oper turkey syria earthquak read,Uncategorized
2023-02-21 01:46:41+00:00,"Turkey, Syria Earthquake update: 3 dead, more than 200 injured in fresh spell of tremors; rescue operation on  #Turkey #Syria #Earthquake  Read- https://t.co/WQEgeoB79K","['Turkey', 'Syria', 'Earthquake']",0,0,480,True,en,,,Twitter Web App,turkey syria earthquak updat dead injur fresh spell tremor rescu oper turkey syria earthquak read,Uncategorized
2023-02-21 01:45:50+00:00,#USA #PRC war for economic superiority #RUSSIA #Ukraine war World's most ill fated #Israele  #Palestine tragic war #SaudiArabia #Yemen war  #India #Pakistan war #earthquake's tragedy &amp; Syria Civilwar #Turkey #Kurdistan war #Afghanistan #Africa's Civilwar all have vested interests https://t.co/2IyH8qIR9V,"['USA', 'PRC', 'RUSSIA', 'Ukraine', 'Israele', 'Palestine', 'SaudiArabia', 'Yemen', 'India', 'Pakistan', 'earthquake', 'Turkey', 'Kurdistan', 'Afghanistan', 'Africa']",0,0,95,False,en,,,Twitter for Android,usa prc war econom superior russia ukrain war world ill fate israel palestin tragic war saudiarabia yemen war india pakistan war earthquak tragedi amp syria civilwar turkey kurdistan war afghanistan africa civilwar vest interest,Humanitarian aid
2023-02-21 01:45:07+00:00,"Two earthquakes measuring 6.4 and 5.8 have occurred in the southeastern region of Turkiye near the Syrian border. This area was previously devastated by massive earthquakes on February 6th, affecting both countries. #earthquake #Turkiye #Turkey https://t.co/RVj0oI4rgg","['earthquake', 'Turkiye', 'Turkey']",1,1,83,False,en,,,Twitter for iPhone,two earthquak measur occur southeastern region turkiy near syrian border area previous devast massiv earthquak februari th affect countri earthquak turkiy turkey,Survivor stories
